variant,code,name,market,entry_date,exit_date,entry,exit,ret,days,reason,atr_pct,r_multiple,bench,excess,sample
D2_hh20_ll10_sma20>55,5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,2024-02-20,2024-04-17,1436.6047275149424,1781.50020919077,0.23707681101845768,39,ll,0.0473025102516489,2.537675165030896,-0.013219992614041387,0.25029680363249907,IS
D2_hh20_ll10_sma20>55,5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,2024-06-05,2024-08-05,2043.6208477036805,2268.1459852430557,0.10686633738428697,42,ll,0.05355535149116586,1.0257269752249676,-0.1899980286430124,0.2968643660272994,IS
D2_hh20_ll10_sma20>55,5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,2024-08-26,2024-09-17,3379.074656628024,2906.930025416494,-0.14272601353610892,15,ll,0.06574858474708832,-1.0625781077538456,-0.05632977788068383,-0.08639623565542509,IS
D2_hh20_ll10_sma20>55,5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,2025-05-19,2025-06-16,2270.8927755283767,2002.8408477311943,-0.12103812609990527,20,ll,0.035536145065092575,-1.6608178220188405,0.014769654313854907,-0.13580778041376018,IS
D2_hh20_ll10_sma20>55,5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,2026-04-15,2026-05-13,2148.9638022347385,2113.5735046275136,-0.019468540591713098,16,ll,0.02744739289712901,-0.30000191008005955,0.09320943276371141,-0.11267797335542451,OOS
D2_hh20_ll10_sma20>55,5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,2026-07-07,2026-07-21,2418.321518082938,2381.94839846989,-0.018040646721731887,9,ll,0.0354878142720657,-0.2119128358599872,-0.05026693780174463,0.03222629108001274,OOS
D2_hh20_ll10_sma20>55,5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,2026-08-14,2026-09-11,2624.0,2492.0,-0.05330487804878048,20,ll,0.03058123663953496,-0.8224794608820217,-0.06290941842511577,0.009604540376335291,OOS
D3_hh55_ll20_sma20>55,5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,2024-02-20,2024-04-22,1436.6047275149424,1712.5211512636579,0.1890614755500627,42,ll,0.0473025102516489,2.0301404146238475,-0.026819843229627716,0.2158813187796904,IS
D3_hh55_ll20_sma20>55,5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,2024-06-17,2024-08-05,2399.55309475942,2268.1459852430557,-0.05776315977477442,34,ll,0.0523572121275623,-0.5229762772829679,-0.18952009087279686,0.13175693109802245,IS
D3_hh55_ll20_sma20>55,5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,2024-08-26,2024-09-18,3379.074656628024,2856.012479500777,-0.15779450153646812,16,ll,0.06574858474708832,-1.177169836673353,-0.05171733179055671,-0.10607716974591141,IS
D3_hh55_ll20_sma20>55,5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,2026-04-15,2026-05-28,2148.9638022347385,2055.5731750574937,-0.04645844591710968,27,ll,0.02744739289712901,-0.7916680116029426,0.11776153684796498,-0.16421998276507466,OOS
D3_hh55_ll20_sma20>55,5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,2026-07-07,2026-09-15,2418.321518082938,2301.0,-0.051513614589982826,48,ll,0.0354878142720657,-0.6835249730802728,-0.08967297542666586,0.03815936083668303,OOS
D4_hh20_ll10_sma_prime,5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,2024-02-20,2024-04-17,1436.6047275149424,1781.50020919077,0.23707681101845768,39,ll,0.0473025102516489,2.537675165030896,-0.013219992614041387,0.25029680363249907,IS
D4_hh20_ll10_sma_prime,5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,2024-06-05,2024-08-05,2043.6208477036805,2268.1459852430557,0.10686633738428697,42,ll,0.05355535149116586,1.0257269752249676,-0.1899980286430124,0.2968643660272994,IS
D4_hh20_ll10_sma_prime,5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,2024-08-26,2024-09-17,3379.074656628024,2906.930025416494,-0.14272601353610892,15,ll,0.06574858474708832,-1.0625781077538456,-0.05632977788068383,-0.08639623565542509,IS
D4_hh20_ll10_sma_prime,5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,2025-05-19,2025-06-16,2270.8927755283767,2002.8408477311943,-0.12103812609990527,20,ll,0.035536145065092575,-1.6608178220188405,0.014769654313854907,-0.13580778041376018,IS
D4_hh20_ll10_sma_prime,5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,2026-04-15,2026-05-13,2148.9638022347385,2113.5735046275136,-0.019468540591713098,16,ll,0.02744739289712901,-0.30000191008005955,0.09320943276371141,-0.11267797335542451,OOS
D4_hh20_ll10_sma_prime,5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,2026-07-07,2026-07-21,2418.321518082938,2381.94839846989,-0.018040646721731887,9,ll,0.0354878142720657,-0.2119128358599872,-0.05026693780174463,0.03222629108001274,OOS
D4_hh20_ll10_sma_prime,5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,2026-08-14,2026-09-11,2624.0,2492.0,-0.05330487804878048,20,ll,0.03058123663953496,-0.8224794608820217,-0.06290941842511577,0.009604540376335291,OOS
D1_hh20_ll10,5952,アマテイ,スタンダード（内国株式）,2025-10-22,2025-11-18,243.42104366847448,184.99999179634997,-0.2430000057172158,18,ll,0.061600003156191505,-1.9480518946458287,-0.012431612389188329,-0.23056839332802748,OOS
D2_hh20_ll10_sma20>55,5952,アマテイ,スタンダード（内国株式）,2025-10-22,2025-11-18,243.42104366847448,184.99999179634997,-0.2430000057172158,18,ll,0.061600003156191505,-1.9480518946458287,-0.012431612389188329,-0.23056839332802748,OOS
D3_hh55_ll20_sma20>55,5952,アマテイ,スタンダード（内国株式）,2025-10-22,2025-11-18,243.42104366847448,184.99999179634997,-0.2430000057172158,18,ll,0.061600003156191505,-1.9480518946458287,-0.012431612389188329,-0.23056839332802748,OOS
D1_hh20_ll10,6445,ジャノメ,プライム（内国株式）,2024-11-20,2024-12-20,944.1130653707899,911.3962149914399,-0.03765352994188331,22,ll,0.027722773360181703,-0.6250011406083977,0.007483353321617647,-0.04513688326350096,IS
D2_hh20_ll10_sma20>55,6445,ジャノメ,プライム（内国株式）,2024-11-20,2024-12-20,944.1130653707899,911.3962149914399,-0.03765352994188331,22,ll,0.027722773360181703,-0.6250011406083977,0.007483353321617647,-0.04513688326350096,IS
D3_hh55_ll20_sma20>55,6445,ジャノメ,プライム（内国株式）,2024-11-20,2024-12-20,944.1130653707899,911.3962149914399,-0.03765352994188331,22,ll,0.027722773360181703,-0.6250011406083977,0.007483353321617647,-0.04513688326350096,IS
D4_hh20_ll10_sma_prime,6445,ジャノメ,プライム（内国株式）,2024-11-20,2024-12-20,944.1130653707899,911.3962149914399,-0.03765352994188331,22,ll,0.027722773360181703,-0.6250011406083977,0.007483353321617647,-0.04513688326350096,IS
D1_hh20_ll10,8804,東京建物,プライム（内国株式）,2024-01-11,2024-03-12,2052.160886732113,1875.0220924800487,-0.08931818070275288,41,ll,0.020196439000161645,-2.1369653507249975,0.12646851338538379,-0.21578669408813667,IS
D1_hh20_ll10,8804,東京建物,プライム（内国株式）,2024-03-21,2024-06-18,2203.73291015625,2198.2546383680287,-0.00548590551194916,60,ll,0.028205919661285855,-0.04406708843039844,-0.038033880152587796,0.03254797464063863,IS
D1_hh20_ll10,8804,東京建物,プライム（内国株式）,2024-07-03,2024-07-26,2451.654295576873,2352.9767593751544,-0.0432493681020798,16,ll,0.023903089925690405,-0.8419281404037408,-0.06006986368520262,0.01682049558312282,IS
D1_hh20_ll10,8804,東京建物,プライム（内国株式）,2024-09-30,2024-10-23,2185.27087808979,2197.316264701964,0.0025120794099003944,16,ll,0.027061710773883838,0.1018427743899316,-0.04330199177805194,0.04581407118795233,IS
D1_hh20_ll10,8804,東京建物,プライム（内国株式）,2024-11-07,2024-12-16,2415.055347326942,2327.033258955041,-0.0394472344161082,27,ll,0.02418951079927851,-0.7533685719926864,-0.0005872137592642934,-0.03886002065684391,IS
D1_hh20_ll10,8804,東京建物,プライム（内国株式）,2024-12-30,2025-01-20,2465.892964423457,2228.879162533611,-0.09911682474030725,10,ll,0.02290910334823669,-2.0977867025010672,-0.034225929712605074,-0.06489089502770218,IS
D1_hh20_ll10,8804,東京建物,プライム（内国株式）,2025-03-25,2025-04-08,2484.3802228097675,2195.697057819163,-0.11919926867076391,10,ll,0.022514792692569268,-2.580509406802445,-0.12220406525995164,0.0030047965891877304,IS
D1_hh20_ll10,8804,東京建物,プライム（内国株式）,2025-05-08,2025-06-26,2511.8737574828237,2417.54227974672,-0.0405542271800452,35,ll,0.029703715195745217,-0.6321469710533807,0.07626274840044589,-0.11681697558049109,IS
D1_hh20_ll10,8804,東京建物,プライム（内国株式）,2025-08-06,2025-10-03,2532.5835258492416,2738.8418347633037,0.07844185840618956,39,ll,0.018376882763679967,2.2158779444126138,0.12873046298884794,-0.05028860458265838,IS
D1_hh20_ll10,8804,東京建物,プライム（内国株式）,2025-11-17,2026-03-05,3217.05224609375,4109.042120507146,0.27426931556566403,71,ll,0.020518015223601926,6.756728478462195,0.09729783337851394,0.1769714821871501,OOS
D1_hh20_ll10,8804,東京建物,プライム（内国株式）,2026-07-07,2026-08-04,3426.0,3308.0,-0.03744249854057213,19,ll,0.025691148096090466,-0.6703183993909047,-0.08288425465785632,0.04544175611728418,OOS
D2_hh20_ll10_sma20>55,8804,東京建物,プライム（内国株式）,2024-01-11,2024-03-12,2052.160886732113,1875.0220924800487,-0.08931818070275288,41,ll,0.020196439000161645,-2.1369653507249975,0.12646851338538379,-0.21578669408813667,IS
D2_hh20_ll10_sma20>55,8804,東京建物,プライム（内国株式）,2024-03-28,2024-06-18,2315.12939453125,2198.2546383680287,-0.05348303409705757,55,ll,0.03019127327574771,-0.8360534124542861,-0.05594868320949198,0.0024656491124344093,IS
D2_hh20_ll10_sma20>55,8804,東京建物,プライム（内国株式）,2024-07-12,2024-07-26,2472.964994810872,2352.9767593751544,-0.0515199894408106,9,ll,0.02304821983091122,-1.0525756391766494,-0.10791510201030607,0.056395112569495476,IS
D2_hh20_ll10_sma20>55,8804,東京建物,プライム（内国株式）,2024-11-07,2024-12-16,2415.055347326942,2327.033258955041,-0.0394472344161082,27,ll,0.02418951079927851,-0.7533685719926864,-0.0005872137592642934,-0.03886002065684391,IS
D2_hh20_ll10_sma20>55,8804,東京建物,プライム（内国株式）,2024-12-30,2025-01-20,2465.892964423457,2228.879162533611,-0.09911682474030725,10,ll,0.02290910334823669,-2.0977867025010672,-0.034225929712605074,-0.06489089502770218,IS
D2_hh20_ll10_sma20>55,8804,東京建物,プライム（内国株式）,2025-03-25,2025-04-08,2484.3802228097675,2195.697057819163,-0.11919926867076391,10,ll,0.022514792692569268,-2.580509406802445,-0.12220406525995164,0.0030047965891877304,IS
D2_hh20_ll10_sma20>55,8804,東京建物,プライム（内国株式）,2025-05-08,2025-06-26,2511.8737574828237,2417.54227974672,-0.0405542271800452,35,ll,0.029703715195745217,-0.6321469710533807,0.07626274840044589,-0.11681697558049109,IS
D2_hh20_ll10_sma20>55,8804,東京建物,プライム（内国株式）,2025-08-06,2025-10-03,2532.5835258492416,2738.8418347633037,0.07844185840618956,39,ll,0.018376882763679967,2.2158779444126138,0.12873046298884794,-0.05028860458265838,IS
D2_hh20_ll10_sma20>55,8804,東京建物,プライム（内国株式）,2025-11-17,2026-03-05,3217.05224609375,4109.042120507146,0.27426931556566403,71,ll,0.020518015223601926,6.756728478462195,0.09729783337851394,0.1769714821871501,OOS
D2_hh20_ll10_sma20>55,8804,東京建物,プライム（内国株式）,2026-07-22,2026-08-04,3449.0,3308.0,-0.04388141490287045,9,ll,0.023047484291731004,-0.8868953848802029,-0.03434366787296583,-0.00953774702990462,OOS
D3_hh55_ll20_sma20>55,8804,東京建物,プライム（内国株式）,2024-01-11,2024-03-12,2052.160886732113,1875.0220924800487,-0.08931818070275288,41,ll,0.020196439000161645,-2.1369653507249975,0.12646851338538379,-0.21578669408813667,IS
D3_hh55_ll20_sma20>55,8804,東京建物,プライム（内国株式）,2024-03-28,2024-08-02,2315.12939453125,2213.9940650271146,-0.046684525687002654,87,ll,0.03019127327574771,-0.7234627915162152,-0.11905559794922194,0.07237107226221928,IS
D3_hh55_ll20_sma20>55,8804,東京建物,プライム（内国株式）,2024-11-07,2024-12-16,2415.055347326942,2327.033258955041,-0.0394472344161082,27,ll,0.02418951079927851,-0.7533685719926864,-0.0005872137592642934,-0.03886002065684391,IS
D3_hh55_ll20_sma20>55,8804,東京建物,プライム（内国株式）,2025-03-26,2025-04-08,2514.7180096921466,2195.697057819163,-0.1298615211102887,9,ll,0.023166829090495757,-2.7379992448412787,-0.12620150627317428,-0.0036600148371144225,IS
D3_hh55_ll20_sma20>55,8804,東京建物,プライム（内国株式）,2025-06-19,2025-07-22,2582.9779388236084,2382.357724863365,-0.08067012290148079,22,ll,0.014791715735867095,-2.6254602335666024,0.022882089261665906,-0.1035522121631467,IS
D3_hh55_ll20_sma20>55,8804,東京建物,プライム（内国株式）,2025-08-08,2026-03-16,2633.539038991799,3719.3407624188594,0.409297561323693,144,ll,0.018617023206940284,11.073133355981197,0.30911503241036997,0.10018252891332302,IS
D4_hh20_ll10_sma_prime,8804,東京建物,プライム（内国株式）,2024-01-11,2024-03-12,2052.160886732113,1875.0220924800487,-0.08931818070275288,41,ll,0.020196439000161645,-2.1369653507249975,0.12646851338538379,-0.21578669408813667,IS
D4_hh20_ll10_sma_prime,8804,東京建物,プライム（内国株式）,2024-03-28,2024-06-18,2315.12939453125,2198.2546383680287,-0.05348303409705757,55,ll,0.03019127327574771,-0.8360534124542861,-0.05594868320949198,0.0024656491124344093,IS
D4_hh20_ll10_sma_prime,8804,東京建物,プライム（内国株式）,2024-07-12,2024-07-26,2472.964994810872,2352.9767593751544,-0.0515199894408106,9,ll,0.02304821983091122,-1.0525756391766494,-0.10791510201030607,0.056395112569495476,IS
D4_hh20_ll10_sma_prime,8804,東京建物,プライム（内国株式）,2024-11-07,2024-12-16,2415.055347326942,2327.033258955041,-0.0394472344161082,27,ll,0.02418951079927851,-0.7533685719926864,-0.0005872137592642934,-0.03886002065684391,IS
D4_hh20_ll10_sma_prime,8804,東京建物,プライム（内国株式）,2024-12-30,2025-01-20,2465.892964423457,2228.879162533611,-0.09911682474030725,10,ll,0.02290910334823669,-2.0977867025010672,-0.034225929712605074,-0.06489089502770218,IS
D4_hh20_ll10_sma_prime,8804,東京建物,プライム（内国株式）,2025-03-25,2025-04-08,2484.3802228097675,2195.697057819163,-0.11919926867076391,10,ll,0.022514792692569268,-2.580509406802445,-0.12220406525995164,0.0030047965891877304,IS
D4_hh20_ll10_sma_prime,8804,東京建物,プライム（内国株式）,2025-05-08,2025-06-26,2511.8737574828237,2417.54227974672,-0.0405542271800452,35,ll,0.029703715195745217,-0.6321469710533807,0.07626274840044589,-0.11681697558049109,IS
D4_hh20_ll10_sma_prime,8804,東京建物,プライム（内国株式）,2025-08-06,2025-10-03,2532.5835258492416,2738.8418347633037,0.07844185840618956,39,ll,0.018376882763679967,2.2158779444126138,0.12873046298884794,-0.05028860458265838,IS
D4_hh20_ll10_sma_prime,8804,東京建物,プライム（内国株式）,2025-11-17,2026-03-05,3217.05224609375,4109.042120507146,0.27426931556566403,71,ll,0.020518015223601926,6.756728478462195,0.09729783337851394,0.1769714821871501,OOS
D4_hh20_ll10_sma_prime,8804,東京建物,プライム（内国株式）,2026-07-22,2026-08-04,3449.0,3308.0,-0.04388141490287045,9,ll,0.023047484291731004,-0.8868953848802029,-0.03434366787296583,-0.00953774702990462,OOS
D1_hh20_ll10,7182,ゆうちょ銀行,プライム（内国株式）,2024-01-23,2024-02-09,1375.0603331710047,1342.320743052598,-0.02680956626310826,13,ll,0.01435184463876139,-0.8294949834812011,0.00958965560031455,-0.036399221863422815,IS
D1_hh20_ll10,7182,ゆうちょ銀行,プライム（内国株式）,2024-02-28,2024-04-03,1431.8997840735933,1470.7231476869138,0.024113184906608635,24,ll,0.016275009145222067,0.832969882372339,0.005411178163914565,0.01870200674269407,IS
D1_hh20_ll10,7182,ゆうちょ銀行,プライム（内国株式）,2024-05-16,2024-05-22,1464.630265804634,1401.3582967942762,-0.04619996007702176,4,ll,0.01839999949758125,-1.1739119906688182,0.006027528743743904,-0.052227488820765666,IS
D1_hh20_ll10,7182,ゆうちょ銀行,プライム（内国株式）,2024-07-03,2024-07-25,1495.5632093348324,1396.6714360400886,-0.06912343274927646,15,ll,0.020150429430682227,-1.640745001905345,-0.055026741569769944,-0.014096691179506515,IS
D1_hh20_ll10,7182,ゆうちょ銀行,プライム（内国株式）,2024-08-02,2024-08-06,1482.9088081023979,1264.5031583954944,-0.15028191545802871,2,ll,0.02115992707380794,-3.480208484280088,-0.09051139611939751,-0.0597705193386312,IS
D1_hh20_ll10,7182,ゆうちょ銀行,プライム（内国株式）,2024-10-21,2024-10-24,1323.5571304762861,1253.723597695138,-0.05576200866072045,3,ll,0.0217776310015971,-1.2113808121932779,-0.021509063536141904,-0.03425294512457855,IS
D1_hh20_ll10,7182,ゆうちょ銀行,プライム（内国株式）,2024-11-08,2024-11-27,1356.3648434468244,1340.4297351837158,-0.014748393760054875,13,ll,0.020248803684188924,-0.2901009349314925,-0.03165050213551546,0.016902108375460582,IS
D1_hh20_ll10,7182,ゆうちょ銀行,プライム（内国株式）,2024-12-09,2024-12-23,1412.606635685505,1357.3021909490503,-0.04215063354464321,10,ll,0.018065700085490292,-1.0835625898629746,0.0017949824828575878,-0.0439456160275008,IS
D1_hh20_ll10,7182,ゆうちょ銀行,プライム（内国株式）,2025-01-09,2025-02-18,1445.8830154937814,1463.224246258367,0.00899352269772902,26,ll,0.015235013932292162,0.3936170570972553,-0.01777492095622235,0.02676844365395137,IS
D1_hh20_ll10,7182,ゆうちょ銀行,プライム（内国株式）,2025-03-24,2025-04-04,1522.7467891161773,1361.7145978042688,-0.10875112846264723,9,ll,0.020544785189191266,-2.5736732579293053,-0.10341785198158648,-0.005333276481060745,IS
D1_hh20_ll10,7182,ゆうちょ銀行,プライム（内国株式）,2025-05-12,2025-06-12,1438.4994236140387,1460.8544521407175,0.012540519627400774,23,ll,0.026334464300532795,0.29506048518872735,0.01785872753793094,-0.005318207910530167,IS
D1_hh20_ll10,7182,ゆうちょ銀行,プライム（内国株式）,2025-07-02,2025-09-19,1525.9756683445878,1754.8720220086034,0.14700000223616116,54,ll,0.01420382632247117,5.280267402272214,0.12653025936599427,0.020469742870166896,IS
D1_hh20_ll10,7182,ゆうちょ銀行,プライム（内国株式）,2025-11-26,2026-03-03,1764.1056942614207,2843.9522380506705,0.6091212279411352,63,ll,0.018966936226549436,16.13653414103601,0.1565887070690577,0.4525325208720775,OOS
D1_hh20_ll10,7182,ゆうちょ銀行,プライム（内国株式）,2026-04-09,2026-04-22,2808.0,2600.0,-0.07707407407407407,9,ll,0.033961148532615046,-1.0905708033245112,0.058205103088764254,-0.13527917716283833,OOS
D1_hh20_ll10,7182,ゆうちょ銀行,プライム（内国株式）,2026-05-08,2026-06-26,2767.0,3060.0,0.10289085652331054,35,ll,0.02956270328876039,1.7909535452322738,0.10387783056042599,-0.0009869740371154512,OOS
D1_hh20_ll10,7182,ゆうちょ銀行,プライム（内国株式）,2026-07-23,2026-09-18,3392.0,3300.0,-0.030122641509433997,40,open,0.02772700471698113,-0.4891015417331207,-0.01658689201690644,-0.013535749492527557,OOS
D2_hh20_ll10_sma20>55,7182,ゆうちょ銀行,プライム（内国株式）,2024-01-23,2024-02-09,1375.0603331710047,1342.320743052598,-0.02680956626310826,13,ll,0.01435184463876139,-0.8294949834812011,0.00958965560031455,-0.036399221863422815,IS
D2_hh20_ll10_sma20>55,7182,ゆうちょ銀行,プライム（内国株式）,2024-02-28,2024-04-03,1431.8997840735933,1470.7231476869138,0.024113184906608635,24,ll,0.016275009145222067,0.832969882372339,0.005411178163914565,0.01870200674269407,IS
D2_hh20_ll10_sma20>55,7182,ゆうちょ銀行,プライム（内国株式）,2024-08-02,2024-08-06,1482.9088081023979,1264.5031583954944,-0.15028191545802871,2,ll,0.02115992707380794,-3.480208484280088,-0.09051139611939751,-0.0597705193386312,IS
D2_hh20_ll10_sma20>55,7182,ゆうちょ銀行,プライム（内国株式）,2024-11-08,2024-11-27,1356.3648434468244,1340.4297351837158,-0.014748393760054875,13,ll,0.020248803684188924,-0.2901009349314925,-0.03165050213551546,0.016902108375460582,IS
D2_hh20_ll10_sma20>55,7182,ゆうちょ銀行,プライム（内国株式）,2024-12-09,2024-12-23,1412.606635685505,1357.3021909490503,-0.04215063354464321,10,ll,0.018065700085490292,-1.0835625898629746,0.0017949824828575878,-0.0439456160275008,IS
D2_hh20_ll10_sma20>55,7182,ゆうちょ銀行,プライム（内国株式）,2025-01-09,2025-02-18,1445.8830154937814,1463.224246258367,0.00899352269772902,26,ll,0.015235013932292162,0.3936170570972553,-0.01777492095622235,0.02676844365395137,IS
D2_hh20_ll10_sma20>55,7182,ゆうちょ銀行,プライム（内国株式）,2025-06-02,2025-06-12,1495.3589876365108,1460.8544521407175,-0.02607441609745464,8,ll,0.01904453719322095,-0.605801439629316,0.005478407081503489,-0.031552823178958134,IS
D2_hh20_ll10_sma20>55,7182,ゆうちょ銀行,プライム（内国株式）,2025-07-02,2025-09-19,1525.9756683445878,1754.8720220086034,0.14700000223616116,54,ll,0.01420382632247117,5.280267402272214,0.12653025936599427,0.020469742870166896,IS
D2_hh20_ll10_sma20>55,7182,ゆうちょ銀行,プライム（内国株式）,2025-12-02,2026-03-03,1899.2079975847314,2843.9522380506705,0.49444116582669884,59,ll,0.0204452355741401,12.165209934188313,0.14148692246015582,0.352954243366543,OOS
D2_hh20_ll10_sma20>55,7182,ゆうちょ銀行,プライム（内国株式）,2026-05-13,2026-06-26,2821.5,3060.0,0.08152950558213712,32,ll,0.029230905546695017,1.4458926947559867,0.10548360494376263,-0.023954099361625514,OOS
D2_hh20_ll10_sma20>55,7182,ゆうちょ銀行,プライム（内国株式）,2026-07-23,2026-09-18,3392.0,3300.0,-0.030122641509433997,40,open,0.02772700471698113,-0.4891015417331207,-0.01658689201690644,-0.013535749492527557,OOS
D3_hh55_ll20_sma20>55,7182,ゆうちょ銀行,プライム（内国株式）,2024-01-25,2024-04-17,1414.1658664499341,1457.6000726864072,0.027713657617482016,56,ll,0.014614145420247143,1.0508194880464865,0.047901984682087395,-0.02018832706460538,IS
D3_hh55_ll20_sma20>55,7182,ゆうちょ銀行,プライム（内国株式）,2024-12-09,2025-02-27,1412.606635685505,1419.1681145295072,0.0016449440900566685,51,ll,0.018065700085490292,0.12855699109572205,-0.021360321524001358,0.023005265614058027,IS
D3_hh55_ll20_sma20>55,7182,ゆうちょ銀行,プライム（内国株式）,2025-07-02,2025-09-19,1525.9756683445878,1754.8720220086034,0.14700000223616116,54,ll,0.01420382632247117,5.280267402272214,0.12653025936599427,0.020469742870166896,IS
D3_hh55_ll20_sma20>55,7182,ゆうちょ銀行,プライム（内国株式）,2025-12-02,2026-03-24,1899.2079975847314,2512.514162618491,0.3199273285568066,73,ll,0.0204452355741401,7.89737362980687,0.05981346322664893,0.2601138653301577,OOS
D3_hh55_ll20_sma20>55,7182,ゆうちょ銀行,プライム（内国株式）,2026-05-19,2026-09-18,2995.0,3300.0,0.09883639398998334,86,open,0.029273789649415693,1.739378386084973,0.06911016031143657,0.029726233678546765,OOS
D4_hh20_ll10_sma_prime,7182,ゆうちょ銀行,プライム（内国株式）,2024-01-23,2024-02-09,1375.0603331710047,1342.320743052598,-0.02680956626310826,13,ll,0.01435184463876139,-0.8294949834812011,0.00958965560031455,-0.036399221863422815,IS
D4_hh20_ll10_sma_prime,7182,ゆうちょ銀行,プライム（内国株式）,2024-02-28,2024-04-03,1431.8997840735933,1470.7231476869138,0.024113184906608635,24,ll,0.016275009145222067,0.832969882372339,0.005411178163914565,0.01870200674269407,IS
D4_hh20_ll10_sma_prime,7182,ゆうちょ銀行,プライム（内国株式）,2024-08-02,2024-08-06,1482.9088081023979,1264.5031583954944,-0.15028191545802871,2,ll,0.02115992707380794,-3.480208484280088,-0.09051139611939751,-0.0597705193386312,IS
D4_hh20_ll10_sma_prime,7182,ゆうちょ銀行,プライム（内国株式）,2024-11-08,2024-11-27,1356.3648434468244,1340.4297351837158,-0.014748393760054875,13,ll,0.020248803684188924,-0.2901009349314925,-0.03165050213551546,0.016902108375460582,IS
D4_hh20_ll10_sma_prime,7182,ゆうちょ銀行,プライム（内国株式）,2024-12-09,2024-12-23,1412.606635685505,1357.3021909490503,-0.04215063354464321,10,ll,0.018065700085490292,-1.0835625898629746,0.0017949824828575878,-0.0439456160275008,IS
D4_hh20_ll10_sma_prime,7182,ゆうちょ銀行,プライム（内国株式）,2025-01-09,2025-02-18,1445.8830154937814,1463.224246258367,0.00899352269772902,26,ll,0.015235013932292162,0.3936170570972553,-0.01777492095622235,0.02676844365395137,IS
D4_hh20_ll10_sma_prime,7182,ゆうちょ銀行,プライム（内国株式）,2025-06-02,2025-06-12,1495.3589876365108,1460.8544521407175,-0.02607441609745464,8,ll,0.01904453719322095,-0.605801439629316,0.005478407081503489,-0.031552823178958134,IS
D4_hh20_ll10_sma_prime,7182,ゆうちょ銀行,プライム（内国株式）,2025-07-02,2025-09-19,1525.9756683445878,1754.8720220086034,0.14700000223616116,54,ll,0.01420382632247117,5.280267402272214,0.12653025936599427,0.020469742870166896,IS
D4_hh20_ll10_sma_prime,7182,ゆうちょ銀行,プライム（内国株式）,2025-12-02,2026-03-03,1899.2079975847314,2843.9522380506705,0.49444116582669884,59,ll,0.0204452355741401,12.165209934188313,0.14148692246015582,0.352954243366543,OOS
D4_hh20_ll10_sma_prime,7182,ゆうちょ銀行,プライム（内国株式）,2026-05-13,2026-06-26,2821.5,3060.0,0.08152950558213712,32,ll,0.029230905546695017,1.4458926947559867,0.10548360494376263,-0.023954099361625514,OOS
D4_hh20_ll10_sma_prime,7182,ゆうちょ銀行,プライム（内国株式）,2026-07-23,2026-09-18,3392.0,3300.0,-0.030122641509433997,40,open,0.02772700471698113,-0.4891015417331207,-0.01658689201690644,-0.013535749492527557,OOS
D1_hh20_ll10,3355,クリヤマホールディングス,スタンダード（内国株式）,2026-04-09,2026-04-28,1936.9952776209711,1831.0735218453915,-0.057683538467720674,13,ll,0.02602531606337469,-1.050583561301616,0.06409412557346683,-0.1217776640411875,OOS
